,income,income_index,disparity,capacity,workload,total,actual,actual_avg
43,1e-06,0,1,184.20699693267164,1e-06,31.535999999999987,31.513788000001306,9.99295662100498e-07
44,1e-06,0,1,244.205309454865,1e-06,31.535999999999987,31.513788000001306,9.99295662100498e-07
45,1e-06,0,1,323.745754281764,1e-06,31.535999999999987,31.513788000001306,9.99295662100498e-07
46,1e-06,0,1,429.1934260128778,1e-06,31.535999999999987,31.513788000001306,9.99295662100498e-07
47,1e-06,0,1,568.9866029018293,1e-06,31.535999999999987,31.513788000001306,9.99295662100498e-07
48,1e-06,0,1,754.3120063354608,1e-06,31.535999999999987,31.513788000001306,9.99295662100498e-07
49,1e-06,0,1,1000.0,1e-06,31.535999999999987,31.513788000001306,9.99295662100498e-07
50,1.6681005372000591e-06,1,1,0.001,1.6681005372000591e-06,52.60521854114112,28.783286618154634,9.127120312707583e-07
51,1.6681005372000591e-06,1,1,0.0013257113655901094,1.6681005372000591e-06,52.60521854114112,29.16260433981107,9.247401173202395e-07
52,1.6681005372000591e-06,1,1,0.0017575106248547913,1.6681005372000591e-06,52.60521854114112,29.600981160987374,9.386409551302439e-07
53,1.6681005372000591e-06,1,1,0.002329951810515372,1.6681005372000591e-06,52.60521854114112,30.108767645516266,9.547427589268222e-07
54,1.6681005372000591e-06,1,1,0.0030888435964774815,1.6681005372000591e-06,52.60521854114112,30.697532070623677,9.73412356374419e-07
55,1.6681005372000591e-06,1,1,0.004094915062380427,1.6681005372000591e-06,52.60521854114112,31.3824958537112,9.951324154525368e-07
56,1.6681005372000591e-06,1,1,0.005428675439323859,1.6681005372000591e-06,52.60521854114112,32.18253355235787,1.0205014444557924e-06
57,1.6681005372000591e-06,1,1,0.0071968567300115215,1.6681005372000591e-06,52.60521854114112,33.12139057771023,1.0502724054322118e-06
