,Unnamed: 0,income,income_index,disparity,capacity,workload,total,actual,actual_avg,type
103,103,2.782559402207126e-06,2,1,0.0023299518105153,2.782559402207126e-06,87.75079330800395,35.453707932400654,1.1242297035895693e-06,season
104,104,2.782559402207126e-06,2,1,0.0030888435964774,2.782559402207126e-06,87.75079330800395,35.90611870048676,1.1385755549367948e-06,season
105,105,2.782559402207126e-06,2,1,0.0040949150623804,2.782559402207126e-06,87.75079330800395,36.42695816939194,1.1550912661527125e-06,season
106,106,2.782559402207126e-06,2,1,0.0054286754393238,2.782559402207126e-06,87.75079330800395,37.0272536220272,1.1741265100845762e-06,season
107,107,2.782559402207126e-06,2,1,0.0071968567300115,2.782559402207126e-06,87.75079330800395,37.72095959379452,1.1961237821472132e-06,season
108,108,2.782559402207126e-06,2,1,0.0095409547634999,2.782559402207126e-06,87.75079330800395,38.52502465401277,1.2216205179481472e-06,season
109,109,2.782559402207126e-06,2,1,0.0126485521685529,2.782559402207126e-06,87.75079330800395,39.461937447770666,1.2513298277451375e-06,season
110,110,2.782559402207126e-06,2,1,0.01676832936811,2.782559402207126e-06,87.75079330800395,40.56251203788814,1.28622881906038e-06,season
111,111,2.782559402207126e-06,2,1,0.0222299648252619,2.782559402207126e-06,87.75079330800395,41.87271908824918,1.32777521208299e-06,season
112,112,2.782559402207126e-06,2,1,0.029470517025518,2.782559402207126e-06,87.75079330800395,43.47226501292993,1.3784964806230952e-06,season
113,113,2.782559402207126e-06,2,1,0.0390693993705461,2.782559402207126e-06,87.75079330800395,45.53264451300723,1.4438306859781592e-06,season
114,114,2.782559402207126e-06,2,1,0.0517947467923121,2.782559402207126e-06,87.75079330800395,48.81562774578594,1.547933401375759e-06,season
115,115,2.782559402207126e-06,2,1,0.06866488450043,2.782559402207126e-06,87.75079330800395,52.14497398332428,1.6535062780100291e-06,season
116,116,2.782559402207126e-06,2,1,0.0910298177991521,2.782559402207126e-06,87.75079330800395,52.60345629602604,1.6680446567740373e-06,season
117,117,2.782559402207126e-06,2,1,0.1206792640639329,2.782559402207126e-06,87.75079330800395,52.67500424593501,1.6703134273825154e-06,season
118,118,2.782559402207126e-06,2,1,0.1599858719606057,2.782559402207126e-06,87.75079330800395,52.74350251073916,1.672485493110704e-06,season
119,119,2.782559402207126e-06,2,1,0.212095088792019,2.782559402207126e-06,87.75079330800395,52.83889142960624,1.6755102558855352e-06,season
120,120,2.782559402207126e-06,2,1,0.281176869797423,2.782559402207126e-06,87.75079330800395,52.95674951564615,1.6792475112774654e-06,season
121,121,2.782559402207126e-06,2,1,0.3727593720314938,2.782559402207126e-06,87.75079330800395,53.10020714818637,1.683796522963799e-06,season
122,122,2.782559402207126e-06,2,1,0.4941713361323833,2.782559402207126e-06,87.75079330800395,53.277049928434266,1.6894041707392903e-06,season
123,123,2.782559402207126e-06,2,1,0.655128556859551,2.782559402207126e-06,87.75079330800395,53.52426363596399,1.6972432659805933e-06,season
124,124,2.782559402207126e-06,2,1,0.868511373751352,2.782559402207126e-06,87.75079330800395,53.83446057556269,1.7070795464092684e-06,season
125,125,2.782559402207126e-06,2,1,1.151395399326447,2.782559402207126e-06,87.75079330800395,54.237475349140816,1.7198590610458148e-06,season
126,126,2.782559402207126e-06,2,1,1.5264179671752334,2.782559402207126e-06,87.75079330800395,54.81067702087677,1.738035166821308e-06,season
127,127,2.782559402207126e-06,2,1,2.023589647725158,2.782559402207126e-06,87.75079330800395,55.6789329439446,1.7655673815304603e-06,season
128,128,2.782559402207126e-06,2,1,2.682695795279725,2.782559402207126e-06,87.75079330800395,56.87599834645247,1.8035260764349465e-06,season
129,129,2.782559402207126e-06,2,1,3.5564803062231287,2.782559402207126e-06,87.75079330800395,58.27761525573542,1.847971057069236e-06,season
130,130,2.782559402207126e-06,2,1,4.714866363457395,2.782559402207126e-06,87.75079330800395,59.89651944617735,1.8993061721897944e-06,season
131,131,2.782559402207126e-06,2,1,6.25055192527397,2.782559402207126e-06,87.75079330800395,61.84523483744413,1.9610995318824244e-06,season
132,132,2.782559402207126e-06,2,1,8.286427728546842,2.782559402207126e-06,87.75079330800395,64.16735300513069,2.034733415941485e-06,season
133,133,2.782559402207126e-06,2,1,10.985411419875572,2.782559402207126e-06,87.75079330800395,67.01860266874031,2.125145949668325e-06,season
134,134,2.782559402207126e-06,2,1,14.563484775012444,2.782559402207126e-06,87.75079330800395,70.62130754195044,2.239386971776713e-06,season
135,135,2.782559402207126e-06,2,1,19.306977288832496,2.782559402207126e-06,87.75079330800395,75.49887817855367,2.39405372204952e-06,season
136,136,2.782559402207126e-06,2,1,25.595479226995334,2.782559402207126e-06,87.75079330800395,83.76592894393524,2.6562001821389914e-06,season
137,137,2.782559402207126e-06,2,1,33.9322177189533,2.782559402207126e-06,87.75079330800395,87.69085141336124,2.780658657196894e-06,season
138,138,2.782559402207126e-06,2,1,44.98432668969444,2.782559402207126e-06,87.75079330800395,87.69085141336124,2.780658657196894e-06,season
139,139,2.782559402207126e-06,2,1,59.636233165946365,2.782559402207126e-06,87.75079330800395,87.69085141336124,2.780658657196894e-06,season
140,140,2.782559402207126e-06,2,1,79.06043210907701,2.782559402207126e-06,87.75079330800395,87.69085141336124,2.780658657196894e-06,season
141,141,2.782559402207126e-06,2,1,104.81131341546852,2.782559402207126e-06,87.75079330800395,87.69085141336124,2.780658657196894e-06,season
142,142,2.782559402207126e-06,2,1,138.9495494373136,2.782559402207126e-06,87.75079330800395,87.69085141336124,2.780658657196894e-06,season
143,143,2.782559402207126e-06,2,1,184.20699693267164,2.782559402207126e-06,87.75079330800395,87.69085141336124,2.780658657196894e-06,season
144,144,2.782559402207126e-06,2,1,244.205309454865,2.782559402207126e-06,87.75079330800395,87.69085141336124,2.780658657196894e-06,season
145,145,2.782559402207126e-06,2,1,323.745754281764,2.782559402207126e-06,87.75079330800395,87.69085141336124,2.780658657196894e-06,season
146,146,2.782559402207126e-06,2,1,429.1934260128778,2.782559402207126e-06,87.75079330800395,87.69085141336124,2.780658657196894e-06,season
147,147,2.782559402207126e-06,2,1,568.9866029018293,2.782559402207126e-06,87.75079330800395,87.69085141336124,2.780658657196894e-06,season
148,148,2.782559402207126e-06,2,1,754.3120063354608,2.782559402207126e-06,87.75079330800395,87.69085141336124,2.780658657196894e-06,season
149,149,2.782559402207126e-06,2,1,1000.0,2.782559402207126e-06,87.75079330800395,87.69085141336124,2.780658657196894e-06,season
150,150,4.641588833612782e-06,3,1,0.001,4.641588833612782e-06,146.3771454568118,56.67402245467501,1.7971214629209478e-06,season
151,151,4.641588833612782e-06,3,1,0.0013257113655901,4.641588833612782e-06,146.3771454568118,57.06040223395138,1.8093734853485344e-06,season
152,152,4.641588833612782e-06,3,1,0.0017575106248547,4.641588833612782e-06,146.3771454568118,57.503757516160405,1.823432189122286e-06,season
153,153,4.641588833612782e-06,3,1,0.0023299518105153,4.641588833612782e-06,146.3771454568118,58.01392846962927,1.8396096039329423e-06,season
154,154,4.641588833612782e-06,3,1,0.0030888435964774,4.641588833612782e-06,146.3771454568118,58.59920033042602,1.8581684528927585e-06,season
155,155,4.641588833612782e-06,3,1,0.0040949150623804,4.641588833612782e-06,146.3771454568118,59.27235603419829,1.8795140802320612e-06,season
156,156,4.641588833612782e-06,3,1,0.0054286754393238,4.641588833612782e-06,146.3771454568118,60.04711147594957,1.904081414128284e-06,season
157,157,4.641588833612782e-06,3,1,0.0071968567300115,4.641588833612782e-06,146.3771454568118,60.93839864695759,1.9323439449187464e-06,season
158,158,4.641588833612782e-06,3,1,0.0095409547634999,4.641588833612782e-06,146.3771454568118,61.9670536394963,1.96496238075521e-06,season
159,159,4.641588833612782e-06,3,1,0.0126485521685529,4.641588833612782e-06,146.3771454568118,63.15582488043934,2.0026580695217957e-06,season
160,160,4.641588833612782e-06,3,1,0.01676832936811,4.641588833612782e-06,146.3771454568118,64.53509156870278,2.046394329296765e-06,season
161,161,4.641588833612782e-06,3,1,0.0222299648252619,4.641588833612782e-06,146.3771454568118,66.14408905469716,2.097415304880047e-06,season
162,162,4.641588833612782e-06,3,1,0.029470517025518,4.641588833612782e-06,146.3771454568118,68.03759272824789,2.1574579124888345e-06,season
163,163,4.641588833612782e-06,3,1,0.0390693993705461,4.641588833612782e-06,146.3771454568118,70.30019554584749,2.229204577176797e-06,season
164,164,4.641588833612782e-06,3,1,0.0517947467923121,4.641588833612782e-06,146.3771454568118,73.08133810158313,2.31739402909637e-06,season
165,165,4.641588833612782e-06,3,1,0.06866488450043,4.641588833612782e-06,146.3771454568118,76.72338398782198,2.4328825465443297e-06,season
166,166,4.641588833612782e-06,3,1,0.0910298177991521,4.641588833612782e-06,146.3771454568118,83.22371099462231,2.639006563756415e-06,season
167,167,4.641588833612782e-06,3,1,0.1206792640639329,4.641588833612782e-06,146.3771454568118,87.41463868520258,2.7719000090437145e-06,season
168,168,4.641588833612782e-06,3,1,0.1599858719606057,4.641588833612782e-06,146.3771454568118,87.76057630097188,2.7828696188791183e-06,season
169,169,4.641588833612782e-06,3,1,0.212095088792019,4.641588833612782e-06,146.3771454568118,87.88053816437662,2.786673584613668e-06,season
170,170,4.641588833612782e-06,3,1,0.281176869797423,4.641588833612782e-06,146.3771454568118,88.02471055513752,2.7912452611344976e-06,season
171,171,4.641588833612782e-06,3,1,0.3727593720314938,4.641588833612782e-06,146.3771454568118,88.16955597627927,2.7958382793087037e-06,season
172,172,4.641588833612782e-06,3,1,0.4941713361323833,4.641588833612782e-06,146.3771454568118,88.36782608489591,2.8021253832095357e-06,season
173,173,4.641588833612782e-06,3,1,0.655128556859551,4.641588833612782e-06,146.3771454568118,88.61678698516447,2.810019881569142e-06,season
174,174,4.641588833612782e-06,3,1,0.868511373751352,4.641588833612782e-06,146.3771454568118,88.96046878876055,2.820917960069779e-06,season
175,175,4.641588833612782e-06,3,1,1.151395399326447,4.641588833612782e-06,146.3771454568118,89.34459275586391,2.833098451162605e-06,season
176,176,4.641588833612782e-06,3,1,1.5264179671752334,4.641588833612782e-06,146.3771454568118,89.88364831664444,2.850191790862647e-06,season
177,177,4.641588833612782e-06,3,1,2.023589647725158,4.641588833612782e-06,146.3771454568118,90.60175780827046,2.8729628934636754e-06,season
178,178,4.641588833612782e-06,3,1,2.682695795279725,4.641588833612782e-06,146.3771454568118,91.5897571242158,2.9042921462524035e-06,season
179,179,4.641588833612782e-06,3,1,3.5564803062231287,4.641588833612782e-06,146.3771454568118,93.24603847565828,2.9568124833732327e-06,season
180,180,4.641588833612782e-06,3,1,4.714866363457395,4.641588833612782e-06,146.3771454568118,95.2774019791562,3.021226597512564e-06,season
181,181,4.641588833612782e-06,3,1,6.25055192527397,4.641588833612782e-06,146.3771454568118,97.67462479769723,3.0972420344272337e-06,season
182,182,4.641588833612782e-06,3,1,8.286427728546842,4.641588833612782e-06,146.3771454568118,100.48815636031388,3.186458535017564e-06,season
183,183,4.641588833612782e-06,3,1,10.985411419875572,4.641588833612782e-06,146.3771454568118,103.81331169370442,3.291898518953083e-06,season
184,184,4.641588833612782e-06,3,1,14.563484775012444,4.641588833612782e-06,146.3771454568118,107.84455016205304,3.419728252221368e-06,season
185,185,4.641588833612782e-06,3,1,19.306977288832496,4.641588833612782e-06,146.3771454568118,112.7966334391023,3.5767577828228783e-06,season
186,186,4.641588833612782e-06,3,1,25.595479226995334,4.641588833612782e-06,146.3771454568118,119.10853978879108,3.776907020192513e-06,season
187,187,4.641588833612782e-06,3,1,33.9322177189533,4.641588833612782e-06,146.3771454568118,127.83868607125952,4.053738142797423e-06,season
188,188,4.641588833612782e-06,3,1,44.98432668969444,4.641588833612782e-06,146.3771454568118,143.56961546856868,4.552562641697383e-06,season
189,189,4.641588833612782e-06,3,1,59.636233165946365,4.641588833612782e-06,146.3771454568118,146.27715635016992,4.638418199840497e-06,season
190,190,4.641588833612782e-06,3,1,79.06043210907701,4.641588833612782e-06,146.3771454568118,146.27715635016992,4.638418199840497e-06,season
191,191,4.641588833612782e-06,3,1,104.81131341546852,4.641588833612782e-06,146.3771454568118,146.27715635016992,4.638418199840497e-06,season
192,192,4.641588833612782e-06,3,1,138.9495494373136,4.641588833612782e-06,146.3771454568118,146.27715635016992,4.638418199840497e-06,season
193,193,4.641588833612782e-06,3,1,184.20699693267164,4.641588833612782e-06,146.3771454568118,146.27715635016992,4.638418199840497e-06,season
194,194,4.641588833612782e-06,3,1,244.205309454865,4.641588833612782e-06,146.3771454568118,146.27715635016992,4.638418199840497e-06,season
195,195,4.641588833612782e-06,3,1,323.745754281764,4.641588833612782e-06,146.3771454568118,146.27715635016992,4.638418199840497e-06,season
196,196,4.641588833612782e-06,3,1,429.1934260128778,4.641588833612782e-06,146.3771454568118,146.27715635016992,4.638418199840497e-06,season
197,197,4.641588833612782e-06,3,1,568.9866029018293,4.641588833612782e-06,146.3771454568118,146.27715635016992,4.638418199840497e-06,season
198,198,4.641588833612782e-06,3,1,754.3120063354608,4.641588833612782e-06,146.3771454568118,146.27715635016992,4.638418199840497e-06,season
199,199,4.641588833612782e-06,3,1,1000.0,4.641588833612782e-06,146.3771454568118,146.27715635016992,4.638418199840497e-06,season
200,200,7.742636826811277e-06,4,1,0.001,7.742636826811277e-06,244.17179497032075,93.57455874421204,2.9672297927515234e-06,season
201,201,7.742636826811277e-06,4,1,0.0013257113655901,7.742636826811277e-06,244.17179497032075,94.07639000750494,2.983142757721491e-06,season
202,202,7.742636826811277e-06,4,1,0.0017575106248547,7.742636826811277e-06,244.17179497032075,94.65047555766564,3.001346891097972e-06,season
203,203,7.742636826811277e-06,4,1,0.0023299518105153,7.742636826811277e-06,244.17179497032075,95.31220775670592,3.022330281478498e-06,season
204,204,7.742636826811277e-06,4,1,0.0030888435964774,7.742636826811277e-06,244.17179497032075,96.07061451916586,3.046379202155183e-06,season
205,205,7.742636826811277e-06,4,1,0.0040949150623804,7.742636826811277e-06,244.17179497032075,96.9433800275577,3.074054414876893e-06,season
206,206,7.742636826811277e-06,4,1,0.0054286754393238,7.742636826811277e-06,244.17179497032075,97.94626054782414,3.105855547559112e-06,season
207,207,7.742636826811277e-06,4,1,0.0071968567300115,7.742636826811277e-06,244.17179497032075,99.09860492939524,3.1423961481923914e-06,season
208,208,7.742636826811277e-06,4,1,0.0095409547634999,7.742636826811277e-06,244.17179497032075,100.42381916339868,3.1844184158865643e-06,season
209,209,7.742636826811277e-06,4,1,0.0126485521685529,7.742636826811277e-06,244.17179497032075,101.950845226293,3.23284009469473e-06,season
210,210,7.742636826811277e-06,4,1,0.01676832936811,7.742636826811277e-06,244.17179497032075,103.71265900832348,3.288706843237045e-06,season
211,211,7.742636826811277e-06,4,1,0.0222299648252619,7.742636826811277e-06,244.17179497032075,105.75056747696124,3.353328496859501e-06,season
