#time,"""value"" from seq_no"
2018-03-31T20:08:39.233Z,134405
2018-03-31T20:08:44.414Z,134406
2018-03-31T20:08:44.416Z,134406
2018-03-31T20:08:59.943Z,134409
2018-03-31T20:08:59.978Z,134409
2018-03-31T20:08:59.997Z,134409
2018-03-31T20:09:05.125Z,134410
2018-03-31T20:09:05.127Z,134410
2018-03-31T20:09:10.236Z,134411
2018-03-31T20:09:10.239Z,134411
2018-03-31T20:09:10.275Z,134411
2018-03-31T20:09:15.518Z,134412
2018-03-31T20:09:15.55Z,134412
2018-03-31T20:09:20.855Z,134413
2018-03-31T20:09:20.887Z,134413
2018-03-31T20:09:26.207Z,134414
2018-03-31T20:09:26.211Z,134414
2018-03-31T20:09:31.404Z,134415
2018-03-31T20:09:31.406Z,134415
2018-03-31T20:09:36.771Z,134416
2018-03-31T20:09:36.775Z,134416
2018-03-31T20:09:41.982Z,134417
2018-03-31T20:09:41.982Z,134417
2018-03-31T20:09:42.013Z,134417
2018-03-31T20:09:47.351Z,134418
2018-03-31T20:09:47.388Z,134418
2018-03-31T20:09:52.655Z,134419
2018-03-31T20:09:52.658Z,134419
2018-03-31T20:09:57.847Z,134420
2018-03-31T20:10:03.183Z,134421
2018-03-31T20:10:03.184Z,134421
2018-03-31T20:10:03.216Z,134421
2018-03-31T20:10:03.22Z,134421
2018-03-31T20:10:08.579Z,134422
2018-03-31T20:10:13.923Z,134423
2018-03-31T20:10:13.956Z,134423
2018-03-31T20:10:19.396Z,134424
2018-03-31T20:10:19.418Z,134424
2018-03-31T20:10:24.757Z,134425
2018-03-31T20:10:24.76Z,134425
2018-03-31T20:10:24.792Z,134425
2018-03-31T20:10:30.221Z,134426
2018-03-31T20:10:30.226Z,134426
2018-03-31T20:10:35.63Z,134427
2018-03-31T20:10:35.632Z,134427
2018-03-31T20:10:35.665Z,134427
2018-03-31T20:10:41.063Z,134428
2018-03-31T20:10:41.068Z,134428
2018-03-31T20:10:46.339Z,134429
2018-03-31T20:10:46.341Z,134429
2018-03-31T20:10:46.371Z,134429
2018-03-31T20:10:51.798Z,134430
2018-03-31T20:10:51.8Z,134430
2018-03-31T20:10:51.832Z,134430
2018-03-31T20:10:57.186Z,134431
2018-03-31T20:10:57.194Z,134431
2018-03-31T20:11:02.462Z,134432
2018-03-31T20:11:02.499Z,134432
2018-03-31T20:11:13.397Z,134434
2018-03-31T20:11:13.402Z,134434
2018-03-31T20:11:18.758Z,134435
2018-03-31T20:11:18.758Z,134435
2018-03-31T20:11:18.788Z,134435
2018-03-31T20:11:18.799Z,134435
2018-03-31T20:11:24.227Z,134436
2018-03-31T20:11:24.228Z,134436
2018-03-31T20:11:29.551Z,134437
2018-03-31T20:11:29.552Z,134437
2018-03-31T20:11:34.949Z,134438
2018-03-31T20:11:34.952Z,134438
2018-03-31T20:11:40.256Z,134439
2018-03-31T20:11:40.259Z,134439
2018-03-31T20:11:45.642Z,134440
2018-03-31T20:11:45.645Z,134440
2018-03-31T20:11:51.123Z,134441
2018-03-31T20:11:51.158Z,134441
2018-03-31T20:11:56.613Z,134442
2018-03-31T20:11:56.627Z,134442
2018-03-31T20:12:01.958Z,134443
2018-03-31T20:12:01.961Z,134443
2018-03-31T20:12:01.998Z,134443
2018-03-31T20:12:13.063Z,134445
2018-03-31T20:12:18.471Z,134446
2018-03-31T20:12:18.476Z,134446
2018-03-31T20:12:23.874Z,134447
2018-03-31T20:12:23.879Z,134447
2018-03-31T20:12:29.294Z,134448
2018-03-31T20:12:29.329Z,134448
2018-03-31T20:12:34.812Z,134449
2018-03-31T20:12:34.817Z,134449
2018-03-31T20:12:40.259Z,134450
2018-03-31T20:12:45.871Z,134451
2018-03-31T20:12:45.904Z,134451
2018-03-31T20:12:51.459Z,134452
2018-03-31T20:12:51.464Z,134452
2018-03-31T20:12:51.499Z,134452
2018-03-31T20:12:57.006Z,134453
2018-03-31T20:12:57.038Z,134453
2018-03-31T20:12:57.041Z,134453
2018-03-31T20:13:02.472Z,134454
2018-03-31T20:13:02.476Z,134454
2018-03-31T20:13:07.902Z,134455
2018-03-31T20:13:07.907Z,134455
2018-03-31T20:13:13.266Z,134456
2018-03-31T20:13:13.267Z,134456
2018-03-31T20:13:13.301Z,134456
2018-03-31T20:13:13.311Z,134456
2018-03-31T20:13:18.829Z,134457
2018-03-31T20:13:18.868Z,134457
2018-03-31T20:13:24.368Z,134458
2018-03-31T20:13:24.371Z,134458
2018-03-31T20:13:24.407Z,134458
2018-03-31T20:13:29.899Z,134459
2018-03-31T20:13:29.902Z,134459
2018-03-31T20:13:29.937Z,134459
2018-03-31T20:13:35.415Z,134460
2018-03-31T20:13:35.42Z,134460
2018-03-31T20:13:35.452Z,134460
2018-03-31T20:13:41.018Z,134461
2018-03-31T20:13:46.391Z,134462
2018-03-31T20:13:46.396Z,134462
2018-03-31T20:13:51.778Z,134463
2018-03-31T20:13:57.288Z,134464
2018-03-31T20:14:02.798Z,134465
2018-03-31T20:14:08.278Z,134466
2018-03-31T20:14:08.314Z,134466
2018-03-31T20:14:13.81Z,134467
2018-03-31T20:14:13.813Z,134467
2018-03-31T20:14:19.171Z,134468
2018-03-31T20:14:24.509Z,134469
2018-03-31T20:14:30.041Z,134470
2018-03-31T20:14:30.076Z,134470
2018-03-31T20:14:30.084Z,134470
2018-03-31T20:14:35.566Z,134471
2018-03-31T20:14:35.57Z,134471
2018-03-31T20:14:40.988Z,134472
2018-03-31T20:14:41.021Z,134472
2018-03-31T20:14:41.024Z,134472
2018-03-31T20:14:46.513Z,134473
2018-03-31T20:14:46.519Z,134473
2018-03-31T20:14:51.958Z,134474
2018-03-31T20:14:51.961Z,134474
2018-03-31T20:14:51.994Z,134474
2018-03-31T20:14:57.466Z,134475
2018-03-31T20:14:57.47Z,134475
2018-03-31T20:15:02.827Z,134476
2018-03-31T20:15:02.86Z,134476
2018-03-31T20:15:08.389Z,134477
2018-03-31T20:15:19.268Z,134479
2018-03-31T20:15:19.3Z,134479
2018-03-31T20:15:19.303Z,134479
2018-03-31T20:15:24.78Z,134480
2018-03-31T20:15:24.786Z,134480
2018-03-31T20:15:24.815Z,134480
2018-03-31T20:15:30.247Z,134481
2018-03-31T20:15:35.631Z,134482
2018-03-31T20:15:35.634Z,134482
2018-03-31T20:15:35.667Z,134482
2018-03-31T20:15:46.767Z,134484
2018-03-31T20:15:52.201Z,134485
2018-03-31T20:15:57.739Z,134486
2018-03-31T20:15:57.779Z,134486
2018-03-31T20:16:03.309Z,134487
2018-03-31T20:16:03.344Z,134487
2018-03-31T20:16:09.009Z,134488
2018-03-31T20:16:09.044Z,134488
2018-03-31T20:16:14.609Z,134489
2018-03-31T20:16:20.186Z,134490
2018-03-31T20:16:25.978Z,134491
2018-03-31T20:16:31.785Z,134492
2018-03-31T20:16:37.591Z,134493
2018-03-31T20:16:43.244Z,134494
2018-03-31T20:16:43.28Z,134494
2018-03-31T20:16:54.579Z,134496
2018-03-31T20:17:00.241Z,134497
2018-03-31T20:17:00.243Z,134497
2018-03-31T20:17:00.276Z,134497
2018-03-31T20:17:05.942Z,134498
2018-03-31T20:17:05.944Z,134498
2018-03-31T20:17:05.978Z,134498
2018-03-31T20:17:11.738Z,134499
2018-03-31T20:17:11.764Z,134499
2018-03-31T20:17:11.78Z,134499
2018-03-31T20:17:17.529Z,134500
2018-03-31T20:17:23.351Z,134501
2018-03-31T20:17:29.095Z,134502
2018-03-31T20:17:29.139Z,134502
2018-03-31T20:17:34.719Z,134503
2018-03-31T20:17:34.751Z,134503
2018-03-31T20:17:34.754Z,134503
2018-03-31T20:17:40.365Z,134504
2018-03-31T20:17:40.37Z,134504
2018-03-31T20:17:45.994Z,134505
2018-03-31T20:17:51.749Z,134506
2018-03-31T20:17:51.75Z,134506
2018-03-31T20:17:57.502Z,134507
2018-03-31T20:17:57.506Z,134507
2018-03-31T20:18:03.243Z,134508
2018-03-31T20:18:03.262Z,134508
2018-03-31T20:18:03.269Z,134508
2018-03-31T20:18:09.038Z,134509
2018-03-31T20:18:14.642Z,134510
2018-03-31T20:18:20.35Z,134511
2018-03-31T20:18:25.966Z,134512
2018-03-31T20:18:31.702Z,134513
2018-03-31T20:18:37.355Z,134514
2018-03-31T20:18:37.389Z,134514
2018-03-31T20:18:43.039Z,134515
2018-03-31T20:18:48.641Z,134516
2018-03-31T20:18:54.08Z,134517
2018-03-31T20:18:59.593Z,134518
2018-03-31T20:19:04.997Z,134519
2018-03-31T20:19:10.439Z,134520
2018-03-31T20:19:15.894Z,134521
2018-03-31T20:19:21.499Z,134522
2018-03-31T20:19:27.032Z,134523
2018-03-31T20:19:32.65Z,134524
2018-03-31T20:19:32.683Z,134524
2018-03-31T20:19:38.216Z,134525
2018-03-31T20:19:43.756Z,134526
2018-03-31T20:19:49.454Z,134527
2018-03-31T20:19:49.455Z,134527
2018-03-31T20:19:55.124Z,134528
2018-03-31T20:19:55.125Z,134528
2018-03-31T20:19:55.161Z,134528
2018-03-31T20:19:55.182Z,134528
2018-03-31T20:20:00.823Z,134529
2018-03-31T20:20:00.825Z,134529
2018-03-31T20:20:00.879Z,134529
2018-03-31T20:20:00.89Z,134529
2018-03-31T20:20:06.443Z,134530
2018-03-31T20:20:12.194Z,134531
2018-03-31T20:20:12.195Z,134531
2018-03-31T20:20:17.733Z,134532
2018-03-31T20:20:17.769Z,134532
2018-03-31T20:20:17.771Z,134532
2018-03-31T20:20:23.378Z,134533
2018-03-31T20:20:23.381Z,134533
2018-03-31T20:20:23.42Z,134533
2018-03-31T20:20:23.435Z,134533
2018-03-31T20:20:29.023Z,134534
2018-03-31T20:20:29.025Z,134534
2018-03-31T20:20:29.057Z,134534
2018-03-31T20:20:29.061Z,134534
2018-03-31T20:20:34.717Z,134535
2018-03-31T20:20:34.719Z,134535
2018-03-31T20:20:40.254Z,134536
2018-03-31T20:20:45.888Z,134537
2018-03-31T20:20:45.912Z,134537
2018-03-31T20:20:45.914Z,134537
2018-03-31T20:20:51.604Z,134538
2018-03-31T20:20:57.148Z,134539
2018-03-31T20:20:57.151Z,134539
2018-03-31T20:21:02.818Z,134540
2018-03-31T20:21:02.821Z,134540
2018-03-31T20:21:08.472Z,134541
2018-03-31T20:21:14.031Z,134542
2018-03-31T20:21:19.803Z,134543
2018-03-31T20:21:25.375Z,134544
2018-03-31T20:21:25.377Z,134544
2018-03-31T20:21:30.922Z,134545
2018-03-31T20:21:30.924Z,134545
2018-03-31T20:21:36.426Z,134546
2018-03-31T20:21:36.463Z,134546
2018-03-31T20:21:36.464Z,134546
2018-03-31T20:21:42.163Z,134547
2018-03-31T20:21:42.164Z,134547
2018-03-31T20:21:47.715Z,134548
2018-03-31T20:21:47.716Z,134548
2018-03-31T20:21:53.223Z,134549
2018-03-31T20:21:53.228Z,134549
2018-03-31T20:21:53.261Z,134549
2018-03-31T20:21:53.273Z,134549
2018-03-31T20:22:04.638Z,134551
2018-03-31T20:22:04.64Z,134551
2018-03-31T20:22:10.296Z,134552
2018-03-31T20:22:10.327Z,134552
2018-03-31T20:22:10.33Z,134552
2018-03-31T20:22:15.995Z,134553
2018-03-31T20:22:16.031Z,134553
2018-03-31T20:22:16.033Z,134553
2018-03-31T20:22:21.699Z,134554
2018-03-31T20:22:21.703Z,134554
2018-03-31T20:22:21.738Z,134554
2018-03-31T20:22:27.399Z,134555
2018-03-31T20:22:27.403Z,134555
2018-03-31T20:22:32.93Z,134556
2018-03-31T20:22:32.937Z,134556
2018-03-31T20:22:32.968Z,134556
2018-03-31T20:22:38.57Z,134557
2018-03-31T20:22:38.573Z,134557
2018-03-31T20:22:49.799Z,134559
2018-03-31T20:22:55.317Z,134560
2018-03-31T20:23:00.888Z,134561
2018-03-31T20:23:00.89Z,134561
2018-03-31T20:23:06.406Z,134562
2018-03-31T20:23:06.407Z,134562
2018-03-31T20:23:12.09Z,134563
2018-03-31T20:23:12.094Z,134563
2018-03-31T20:23:17.826Z,134564
2018-03-31T20:23:23.424Z,134565
2018-03-31T20:23:23.425Z,134565
2018-03-31T20:23:29.045Z,134566
2018-03-31T20:23:34.799Z,134567
2018-03-31T20:23:34.802Z,134567
2018-03-31T20:23:40.368Z,134568
2018-03-31T20:23:45.934Z,134569
2018-03-31T20:23:51.574Z,134570
2018-03-31T20:23:51.574Z,134570
2018-03-31T20:23:57.189Z,134571
2018-03-31T20:23:57.218Z,134571
2018-03-31T20:23:57.224Z,134571
2018-03-31T20:24:02.794Z,134572
2018-03-31T20:24:02.825Z,134572
2018-03-31T20:24:14.158Z,134574
2018-03-31T20:24:19.748Z,134575
2018-03-31T20:24:19.751Z,134575
2018-03-31T20:24:25.47Z,134576
2018-03-31T20:24:36.663Z,134578
2018-03-31T20:24:36.673Z,134578
2018-03-31T20:24:42.277Z,134579
2018-03-31T20:24:47.811Z,134580
2018-03-31T20:24:47.813Z,134580
2018-03-31T20:24:47.85Z,134580
2018-03-31T20:24:53.482Z,134581
2018-03-31T20:24:53.486Z,134581
2018-03-31T20:24:59.059Z,134582
2018-03-31T20:25:04.786Z,134583
2018-03-31T20:25:04.787Z,134583
2018-03-31T20:25:10.334Z,134584
2018-03-31T20:25:10.345Z,134584
2018-03-31T20:25:10.369Z,134584
2018-03-31T20:25:15.917Z,134585
2018-03-31T20:25:15.946Z,134585
2018-03-31T20:25:15.977Z,134585
2018-03-31T20:25:21.548Z,134586
2018-03-31T20:25:27.219Z,134587
2018-03-31T20:25:32.928Z,134588
2018-03-31T20:25:44.318Z,134590
2018-03-31T20:25:49.834Z,134591
2018-03-31T20:25:49.84Z,134591
2018-03-31T20:25:49.871Z,134591
2018-03-31T20:25:49.872Z,134591
2018-03-31T20:25:49.873Z,134591
2018-03-31T20:25:55.538Z,134592
2018-03-31T20:25:55.568Z,134592
2018-03-31T20:26:01.15Z,134593
2018-03-31T20:26:01.153Z,134593
2018-03-31T20:26:06.861Z,134594
2018-03-31T20:26:06.864Z,134594
2018-03-31T20:26:12.378Z,134595
2018-03-31T20:26:12.407Z,134595
2018-03-31T20:26:23.682Z,134597
2018-03-31T20:26:23.685Z,134597
2018-03-31T20:26:23.72Z,134597
2018-03-31T20:26:29.368Z,134598
2018-03-31T20:26:29.369Z,134598
2018-03-31T20:26:34.872Z,134599
2018-03-31T20:26:34.876Z,134599
2018-03-31T20:26:34.908Z,134599
2018-03-31T20:26:40.487Z,134600
2018-03-31T20:26:40.489Z,134600
2018-03-31T20:26:46.058Z,134601
2018-03-31T20:26:51.658Z,134602
2018-03-31T20:26:51.658Z,134602
2018-03-31T20:26:57.193Z,134603
2018-03-31T20:26:57.195Z,134603
2018-03-31T20:27:02.866Z,134604
2018-03-31T20:27:02.866Z,134604
2018-03-31T20:27:02.9Z,134604
2018-03-31T20:27:08.574Z,134605
2018-03-31T20:27:08.576Z,134605
2018-03-31T20:27:08.611Z,134605
2018-03-31T20:27:14.215Z,134606
2018-03-31T20:27:14.219Z,134606
2018-03-31T20:27:19.856Z,134607
2018-03-31T20:27:19.892Z,134607
2018-03-31T20:27:25.547Z,134608
2018-03-31T20:27:25.549Z,134608
2018-03-31T20:27:31.209Z,134609
2018-03-31T20:27:31.222Z,134609
2018-03-31T20:27:36.775Z,134610
2018-03-31T20:27:42.365Z,134611
2018-03-31T20:27:42.368Z,134611
2018-03-31T20:27:48.097Z,134612
2018-03-31T20:27:48.129Z,134612
2018-03-31T20:27:48.132Z,134612
2018-03-31T20:27:53.862Z,134613
2018-03-31T20:27:53.866Z,134613
2018-03-31T20:27:59.52Z,134614
2018-03-31T20:27:59.521Z,134614
2018-03-31T20:28:05.105Z,134615
2018-03-31T20:28:05.138Z,134615
2018-03-31T20:28:05.142Z,134615
2018-03-31T20:28:10.797Z,134616
2018-03-31T20:28:10.798Z,134616
2018-03-31T20:28:16.482Z,134617
2018-03-31T20:28:16.486Z,134617
2018-03-31T20:28:22.26Z,134618
2018-03-31T20:28:27.818Z,134619
2018-03-31T20:28:27.821Z,134619
2018-03-31T20:28:27.854Z,134619
2018-03-31T20:28:27.857Z,134619
2018-03-31T20:28:33.616Z,134620
2018-03-31T20:28:39.328Z,134621
2018-03-31T20:28:45.049Z,134622
2018-03-31T20:28:45.051Z,134622
2018-03-31T20:28:45.088Z,134622
2018-03-31T20:28:56.539Z,134624
2018-03-31T20:29:02.323Z,134625
2018-03-31T20:29:02.346Z,134625
2018-03-31T20:29:08.108Z,134626
2018-03-31T20:29:13.869Z,134627
2018-03-31T20:29:13.905Z,134627
2018-03-31T20:29:13.906Z,134627
2018-03-31T20:29:19.64Z,134628
2018-03-31T20:29:25.301Z,134629
2018-03-31T20:29:31.081Z,134630
2018-03-31T20:29:31.114Z,134630
2018-03-31T20:29:36.741Z,134631
2018-03-31T20:29:42.523Z,134632
2018-03-31T20:29:42.56Z,134632
2018-03-31T20:29:48.338Z,134633
2018-03-31T20:29:48.376Z,134633
2018-03-31T20:29:54.021Z,134634
2018-03-31T20:29:59.782Z,134635
2018-03-31T20:30:05.448Z,134636
2018-03-31T20:30:05.483Z,134636
2018-03-31T20:30:11.179Z,134637
2018-03-31T20:30:11.181Z,134637
2018-03-31T20:30:17.022Z,134638
2018-03-31T20:30:22.783Z,134639
2018-03-31T20:30:22.785Z,134639
2018-03-31T20:30:22.83Z,134639
2018-03-31T20:30:22.939Z,134639
2018-03-31T20:30:28.546Z,134640
2018-03-31T20:30:28.551Z,134640
2018-03-31T20:30:34.147Z,134641
2018-03-31T20:30:34.154Z,134641
2018-03-31T20:30:39.809Z,134642
2018-03-31T20:30:39.81Z,134642
2018-03-31T20:30:45.409Z,134643
2018-03-31T20:30:45.416Z,134643
2018-03-31T20:30:45.44Z,134643
2018-03-31T20:30:45.441Z,134643
2018-03-31T20:30:51.218Z,134644
2018-03-31T20:30:51.228Z,134644
2018-03-31T20:30:56.833Z,134645
2018-03-31T20:30:56.838Z,134645
2018-03-31T20:31:02.595Z,134646
2018-03-31T20:31:08.319Z,134647
2018-03-31T20:31:08.353Z,134647
2018-03-31T20:31:14.138Z,134648
2018-03-31T20:31:19.869Z,134649
2018-03-31T20:31:25.692Z,134650
2018-03-31T20:31:31.483Z,134651
2018-03-31T20:31:31.488Z,134651
2018-03-31T20:31:37.208Z,134652
2018-03-31T20:31:37.21Z,134652
2018-03-31T20:31:37.245Z,134652
2018-03-31T20:31:37.247Z,134652
2018-03-31T20:31:42.897Z,134653
2018-03-31T20:31:42.901Z,134653
2018-03-31T20:31:48.647Z,134654
2018-03-31T20:31:48.67Z,134654
2018-03-31T20:31:48.672Z,134654
2018-03-31T20:31:54.37Z,134655
2018-03-31T20:32:00.049Z,134656
2018-03-31T20:32:00.051Z,134656
2018-03-31T20:32:05.641Z,134657
2018-03-31T20:32:05.643Z,134657
2018-03-31T20:32:11.222Z,134658
2018-03-31T20:32:11.223Z,134658
2018-03-31T20:32:17.019Z,134659
2018-03-31T20:32:17.031Z,134659
2018-03-31T20:32:22.655Z,134660
2018-03-31T20:32:22.689Z,134660
2018-03-31T20:32:28.441Z,134661
2018-03-31T20:32:28.443Z,134661
2018-03-31T20:32:34.23Z,134662
2018-03-31T20:32:34.232Z,134662
2018-03-31T20:32:39.899Z,134663
2018-03-31T20:32:39.902Z,134663
2018-03-31T20:32:45.492Z,134664
2018-03-31T20:32:45.525Z,134664
2018-03-31T20:32:45.529Z,134664
2018-03-31T20:32:51.279Z,134665
2018-03-31T20:32:51.281Z,134665
2018-03-31T20:32:56.875Z,134666
2018-03-31T20:32:56.88Z,134666
2018-03-31T20:33:02.468Z,134667
2018-03-31T20:33:02.471Z,134667
2018-03-31T20:33:02.505Z,134667
2018-03-31T20:33:08.258Z,134668
2018-03-31T20:33:08.29Z,134668
2018-03-31T20:33:08.293Z,134668
2018-03-31T20:33:14.081Z,134669
2018-03-31T20:33:19.72Z,134670
2018-03-31T20:33:25.318Z,134671
2018-03-31T20:33:25.32Z,134671
2018-03-31T20:33:30.922Z,134672
2018-03-31T20:33:30.924Z,134672
2018-03-31T20:33:36.712Z,134673
2018-03-31T20:33:36.713Z,134673
2018-03-31T20:33:42.367Z,134674
2018-03-31T20:33:42.372Z,134674
2018-03-31T20:33:48.004Z,134675
2018-03-31T20:33:48.04Z,134675
2018-03-31T20:33:53.808Z,134676
2018-03-31T20:33:59.335Z,134677
2018-03-31T20:33:59.339Z,134677
2018-03-31T20:34:05.003Z,134678
2018-03-31T20:34:10.751Z,134679
2018-03-31T20:34:10.786Z,134679
2018-03-31T20:34:10.786Z,134679
2018-03-31T20:34:10.791Z,134679
2018-03-31T20:34:16.402Z,134680
2018-03-31T20:34:16.404Z,134680
2018-03-31T20:34:16.453Z,134680
2018-03-31T20:34:22.17Z,134681
2018-03-31T20:34:22.172Z,134681
2018-03-31T20:34:27.881Z,134682
2018-03-31T20:34:27.884Z,134682
2018-03-31T20:34:27.921Z,134682
2018-03-31T20:34:33.6Z,134683
2018-03-31T20:34:33.601Z,134683
2018-03-31T20:34:39.226Z,134684
2018-03-31T20:34:39.248Z,134684
2018-03-31T20:34:44.98Z,134685
2018-03-31T20:34:44.982Z,134685
2018-03-31T20:34:45.015Z,134685
2018-03-31T20:34:50.76Z,134686
2018-03-31T20:34:50.775Z,134686
2018-03-31T20:34:50.782Z,134686
2018-03-31T20:34:50.795Z,134686
2018-03-31T20:34:56.541Z,134687
2018-03-31T20:35:02.132Z,134688
2018-03-31T20:35:02.133Z,134688
2018-03-31T20:35:07.915Z,134689
2018-03-31T20:35:07.946Z,134689
2018-03-31T20:35:07.947Z,134689
2018-03-31T20:35:13.751Z,134690
2018-03-31T20:35:19.461Z,134691
2018-03-31T20:35:19.463Z,134691
2018-03-31T20:35:25.121Z,134692
2018-03-31T20:35:30.941Z,134693
2018-03-31T20:35:36.633Z,134694
2018-03-31T20:35:42.336Z,134695
2018-03-31T20:35:42.369Z,134695
2018-03-31T20:35:48.071Z,134696
